review_id,user_id,product_id,order_id,rating,review_text,review_date,is_verified_purchase
4980,8302,777,19765,5,用了一段时间了，功能表现稳定。,2026-02-27,False
4981,5739,3205,7745,3,没什么特别的，整体表现正常水平。,2026-06-03,True
4982,7874,1428,49929,5,比实体店便宜，外观设计品质也没话说。,2024-10-27,False
4983,8980,1042,5854,3,性价比一般，实际效果勉强可以接受。,2026-06-03,True
4984,4799,4465,23047,3,还行吧，使用体验中规中矩，对得起价格。,2026-02-03,True
4985,10945,3508,11303,2,跟图片不一样，包装严重不符描述。,2026-05-23,True
4986,10945,4866,48928,1,质量一般，包装有点让人失望。,2024-11-28,True
4987,11482,3814,8611,3,没什么特别的，综合感受正常水平。,2026-05-30,True
4988,6683,197,2690,4,很满意的一次购物，手感令人惊喜。,2026-06-23,True
4989,4764,3387,4771,2,太失望了，做工细节完全是劣质产品。,2026-06-14,False
4990,11844,3778,35109,1,跟图片不一样，售后服务严重不符描述。,2025-09-20,True
4991,2738,1048,2077,5,非常好用，品质很出色，推荐购买！,2026-07-02,True
4992,2323,877,22751,5,比实体店便宜，性能品质也没话说。,2026-02-03,True
4993,4773,4254,43994,2,太失望了，色差问题完全是劣质产品。,2025-04-21,True
4994,6987,2736,53793,5,用了一段时间了，功能表现稳定。,2024-04-23,True
4995,7316,333,2173,4,用了一段时间了，做工表现稳定。,2026-07-17,True
4996,10815,4120,20129,5,第二次购买了，性能一如既往地好。,2026-03-10,True
4997,9889,1935,40266,4,朋友推荐的，果然不错，舒适度很满意。,2025-06-27,True
4998,7397,4702,31881,5,朋友推荐的，果然不错，颜色很满意。,2025-11-03,True
4999,6883,2423,53349,4,用了一段时间了，材质表现稳定。,2024-05-23,True
5000,7329,174,31140,5,非常好用，颜色很出色，推荐购买！,2025-10-30,True
5001,5296,2876,13438,4,非常好用，品质很出色，推荐购买！,2026-05-04,True
5002,1783,1135,46787,4,第二次购买了，性能一如既往地好。,2025-02-08,True
5003,10355,2545,27287,5,非常好用，性能很出色，推荐购买！,2025-12-12,True
5004,1568,1694,43960,4,朋友推荐的，果然不错，做工很满意。,2025-05-01,True
5005,2334,864,29341,4,比实体店便宜，外观设计品质也没话说。,2025-12-15,True
5006,412,1102,31973,4,品牌就是品牌，功能确实不一样。,2025-11-17,True
5007,404,2795,47698,5,质量很好，效果超出预期，物流也快。,2025-10-01,True
5008,1488,824,11207,5,品牌就是品牌，舒适度确实不一样。,2026-05-05,False
5009,6327,3974,3032,3,性价比一般，日常使用勉强可以接受。,2026-06-21,True
5010,3994,4180,41688,3,没什么特别的，日常使用正常水平。,2025-06-11,True
5011,4139,32,30976,3,凑合能用，日常使用有待改进。,2025-11-29,True
5012,7769,3640,19913,5,第二次购买了，品质一如既往地好。,2026-02-24,True
5013,7933,2190,8991,4,品牌就是品牌，材质确实不一样。,2026-06-03,True
5014,9467,2685,14459,3,没什么特别的，日常使用正常水平。,2026-04-23,True
5015,3842,2795,2552,5,很满意的一次购物，外观设计令人惊喜。,2026-06-26,True
5016,10389,3887,24766,4,包装精美，做工很棒，会回购的。,2026-01-08,False
5017,6411,1362,27868,4,质量很好，材质超出预期，物流也快。,2026-01-01,False
5018,5653,3927,14622,5,用了一段时间了，舒适度表现稳定。,2026-04-13,True
5019,2277,122,1995,3,没什么特别的，实际效果正常水平。,2026-07-01,True
5020,8643,3961,50538,5,很满意的一次购物，做工令人惊喜。,2024-10-23,True
5021,4145,611,35514,3,一般般，整体表现没有想象中好，但也不差。,2025-09-13,True
5022,11183,2786,10137,3,没什么特别的，日常使用正常水平。,2026-05-05,True
5023,3211,3004,9051,3,没什么特别的，整体表现正常水平。,2026-05-20,True
5024,11564,2598,5689,5,品牌就是品牌，功能确实不一样。,2026-06-12,True
5025,2786,2884,1454,5,非常好用，外观设计很出色，推荐购买！,2026-07-04,True
5026,9129,349,5549,2,性价比不高，用料不值这个价。,2026-06-27,False
5027,9648,1565,22718,2,跟图片不一样，用料严重不符描述。,2026-02-11,True
5028,7457,957,18070,4,很满意的一次购物，舒适度令人惊喜。,2026-03-27,True
5029,7493,304,35046,5,非常好用，外观设计很出色，推荐购买！,2026-07-09,True
5030,5923,4852,54623,4,质量很好，颜色超出预期，物流也快。,2024-02-28,True
5031,5491,4689,48049,5,第二次购买了，效果一如既往地好。,2025-01-06,True
5032,72,4389,41927,2,质量一般，精确度有点让人失望。,2025-06-07,True
5033,9460,2764,53357,2,用了几次就出问题了，使用说明质量堪忧。,2024-05-29,True
5034,10118,3904,8390,4,比实体店便宜，舒适度品质也没话说。,2026-05-24,True
5035,1918,2450,7269,5,非常好用，材质很出色，推荐购买！,2026-06-02,True
5036,326,4725,561,4,比实体店便宜，做工品质也没话说。,2026-07-26,True
5037,10701,1047,3503,1,有色差/尺寸偏差，色差问题不够精确。,2026-07-09,True
5038,7608,350,3461,3,一般般，综合感受没有想象中好，但也不差。,2026-07-04,True
5039,2585,4775,21835,5,性价比很高，材质完全满足需求。,2026-02-05,True
5040,9453,577,28805,3,一般般，使用体验没有想象中好，但也不差。,2025-12-03,True
5041,8541,920,41110,4,非常好用，手感很出色，推荐购买！,2025-06-25,True
5042,9614,802,50203,2,不太满意，售后服务和描述有差距。,2024-11-07,True
5043,10512,1317,32091,4,第二次购买了，功能一如既往地好。,2025-10-27,True
5044,2536,4705,39684,4,性价比很高，品质完全满足需求。,2025-07-13,False
5045,6115,4894,54249,3,一般般，使用体验没有想象中好，但也不差。,2024-03-14,True
5046,6385,501,11605,4,比实体店便宜，做工品质也没话说。,2026-05-07,True
5047,11314,1183,50451,5,性价比很高，手感完全满足需求。,2024-10-15,True
5048,10002,3098,27509,3,没什么特别的，实际效果正常水平。,2025-12-31,True
5049,7599,4853,10260,3,还行吧，实际效果中规中矩，对得起价格。,2026-05-01,True
5050,1195,3551,15618,3,还行吧，综合感受中规中矩，对得起价格。,2026-04-11,True
5051,10389,2460,24766,5,用了一段时间了，舒适度表现稳定。,2026-01-31,True
5052,9680,3530,45166,5,很满意的一次购物，做工令人惊喜。,2025-03-30,True
5053,206,4122,36230,5,用了一段时间了，颜色表现稳定。,2025-09-07,True
5054,6236,2394,32540,3,还行吧，使用体验中规中矩，对得起价格。,2025-10-19,True
5055,9035,399,47010,5,比实体店便宜，材质品质也没话说。,2025-01-27,True
5056,1086,2774,34845,5,比实体店便宜，效果品质也没话说。,2025-10-09,True
5057,1791,1864,49474,2,物流太慢了，售后服务也不够好。,2024-11-14,True
5058,7539,742,32037,2,不太满意，耐用性和描述有差距。,2025-11-16,True
5059,331,2204,35053,4,朋友推荐的，果然不错，舒适度很满意。,2025-10-02,True
5060,8500,577,35302,2,跟图片不一样，使用说明严重不符描述。,2025-09-20,True
5061,100,4797,1091,5,朋友推荐的，果然不错，做工很满意。,2026-07-14,True
5062,7745,1493,25615,3,一般般，整体表现没有想象中好，但也不差。,2025-12-29,True
5063,2475,3398,3667,4,性价比很高，品质完全满足需求。,2026-06-15,True
5064,5127,174,41139,5,性价比很高，外观设计完全满足需求。,2025-06-30,True
5065,2972,4365,3206,2,质量一般，精确度有点让人失望。,2026-07-06,True
5066,7125,4982,31573,3,凑合能用，实际效果有待改进。,2025-11-06,True
5067,1857,3186,16641,4,比实体店便宜，外观设计品质也没话说。,2026-04-13,True
5068,5029,1067,14070,5,很满意的一次购物，颜色令人惊喜。,2026-04-19,False
5069,5482,4980,1591,5,非常好用，功能很出色，推荐购买！,2026-07-11,True
5070,2902,1783,492,4,质量很好，功能超出预期，物流也快。,2026-07-08,True
5071,820,2029,37866,3,还行吧，使用体验中规中矩，对得起价格。,2025-08-25,True
5072,2949,1021,51929,3,性价比一般，综合感受勉强可以接受。,2026-04-22,False
5073,10359,2796,3444,2,物流太慢了，使用说明也不够好。,2026-07-05,True
5074,9184,2568,32746,5,非常好用，舒适度很出色，推荐购买！,2025-10-31,True
5075,1161,236,42447,5,非常好用，手感很出色，推荐购买！,2025-06-08,True
5076,1971,2257,42534,4,第二次购买了，做工一如既往地好。,2025-05-31,True
5077,10324,540,49175,4,非常好用，材质很出色，推荐购买！,2024-11-19,True
5078,6125,2771,18687,2,不太满意，耐用性和描述有差距。,2026-03-20,True
5079,1804,3349,37026,2,性价比不高，质感不值这个价。,2025-08-17,True
5080,9272,4054,2328,4,比实体店便宜，性能品质也没话说。,2026-06-21,True
5081,11548,1558,17202,4,品牌就是品牌，颜色确实不一样。,2026-03-26,True
5082,3653,2935,54333,4,非常好用，品质很出色，推荐购买！,2025-11-13,True
5083,597,2786,31498,3,没什么特别的，日常使用正常水平。,2025-10-29,True
5084,10551,3397,39677,5,包装精美，颜色很棒，会回购的。,2025-07-06,True
5085,3859,611,30766,3,一般般，实际效果没有想象中好，但也不差。,2025-11-23,True
5086,9577,1636,387,4,质量很好，舒适度超出预期，物流也快。,2026-07-21,False
5087,1117,50,48498,5,比实体店便宜，性能品质也没话说。,2024-12-12,True
5088,3297,1507,38716,4,非常好用，手感很出色，推荐购买！,2025-07-31,True
5089,1756,1428,49335,4,性价比很高，性能完全满足需求。,2024-11-17,True
5090,2441,3375,16283,5,包装精美，做工很棒，会回购的。,2026-03-21,True
5091,3337,3629,40329,4,朋友推荐的，果然不错，性能很满意。,2025-07-05,True
5092,11843,4894,8389,5,很满意的一次购物，品质令人惊喜。,2026-05-21,False
5093,7426,822,17379,5,品牌就是品牌，舒适度确实不一样。,2026-04-01,False
5094,3410,3351,32896,5,用了一段时间了，材质表现稳定。,2025-10-26,True
5095,3970,2880,5515,5,性价比很高，效果完全满足需求。,2026-06-20,True
5096,9061,324,2227,5,比实体店便宜，功能品质也没话说。,2026-07-12,False
5097,490,594,42788,4,朋友推荐的，果然不错，颜色很满意。,2025-05-14,False
5098,5708,603,3891,1,物流太慢了，精确度也不够好。,2026-06-26,True
5099,11218,4029,46750,5,很满意的一次购物，效果令人惊喜。,2025-02-23,True
5100,3169,4506,38830,2,用了几次就出问题了，质感质量堪忧。,2025-08-05,True
5101,6131,4710,30633,2,性价比不高，包装不值这个价。,2025-11-23,True
5102,7250,818,28377,4,用了一段时间了，功能表现稳定。,2025-12-18,True
5103,5078,2644,19027,5,很满意的一次购物，品质令人惊喜。,2026-03-15,True
5104,8766,1642,39229,4,比实体店便宜，品质品质也没话说。,2025-07-24,True
5105,10956,3296,31395,5,比实体店便宜，性能品质也没话说。,2025-11-04,False
5106,6810,3917,21178,4,很满意的一次购物，颜色令人惊喜。,2026-02-19,True
5107,11331,247,40322,5,性价比很高，性能完全满足需求。,2025-06-25,True
5108,3864,4711,54672,4,很满意的一次购物，材质令人惊喜。,2024-02-16,True
5109,1353,3434,31445,5,包装精美，功能很棒，会回购的。,2025-11-24,True
5110,1655,4273,41232,5,包装精美，材质很棒，会回购的。,2025-06-01,True
5111,5053,955,32882,2,跟图片不一样，使用说明严重不符描述。,2025-10-30,True
5112,8037,2088,54015,4,质量很好，外观设计超出预期，物流也快。,2024-03-29,True
5113,539,2798,38899,4,朋友推荐的，果然不错，品质很满意。,2025-08-08,True
5114,3038,398,54259,4,品牌就是品牌，功能确实不一样。,2024-03-06,True
5115,4784,1642,8334,5,用了一段时间了，做工表现稳定。,2026-05-28,True
5116,1184,627,3095,5,比实体店便宜，舒适度品质也没话说。,2026-06-22,True
5117,1780,2017,31615,4,性价比很高，外观设计完全满足需求。,2025-11-23,True
5118,10562,532,19559,2,不建议购买，色差问题存在明显缺陷。,2026-02-24,False
5119,9122,2085,41773,5,质量很好，手感超出预期，物流也快。,2025-05-24,True
5120,5242,2389,4890,3,还行吧，使用体验中规中矩，对得起价格。,2026-06-27,True
5121,2545,15,14050,1,质量一般，物流速度有点让人失望。,2026-04-12,True
5122,1796,4669,28514,5,用了一段时间了，性能表现稳定。,2025-12-24,False
5123,2886,4383,44811,5,包装精美，做工很棒，会回购的。,2025-03-22,True
5124,1152,2308,12236,2,跟图片不一样，精确度严重不符描述。,2026-04-27,True
5125,3307,2253,38251,3,还行吧，日常使用中规中矩，对得起价格。,2025-08-13,True
5126,174,445,21763,5,品牌就是品牌，外观设计确实不一样。,2026-03-02,True
5127,1601,3865,620,5,比实体店便宜，效果品质也没话说。,2026-06-29,True
5128,8343,2850,5380,4,质量很好，功能超出预期，物流也快。,2026-06-14,True
5129,2008,12,35871,5,性价比很高，品质完全满足需求。,2025-09-17,False
5130,175,1268,51026,2,太失望了，质感完全是劣质产品。,2024-09-30,True
5131,1678,3114,50369,4,很满意的一次购物，品质令人惊喜。,2024-10-26,True
5132,11925,3434,5477,3,没什么特别的，使用体验正常水平。,2026-06-30,True
5133,4133,1460,28189,4,很满意的一次购物，手感令人惊喜。,2025-12-25,True
5134,5151,1428,34958,4,很满意的一次购物，颜色令人惊喜。,2025-10-08,True
5135,667,2318,16145,4,包装精美，颜色很棒，会回购的。,2026-04-13,True
5136,5674,3551,3140,5,用了一段时间了，性能表现稳定。,2026-06-19,True
5137,3196,2726,50309,3,性价比一般，日常使用勉强可以接受。,2024-10-16,True
5138,4397,1086,915,2,有色差/尺寸偏差，包装不够精确。,2026-06-30,True
5139,1775,2850,8423,5,朋友推荐的，果然不错，做工很满意。,2026-05-30,True
5140,3034,2277,21500,4,性价比很高，做工完全满足需求。,2026-03-03,True
5141,7686,3434,17406,3,性价比一般，整体表现勉强可以接受。,2026-03-31,False
5142,706,3330,8653,1,用了几次就出问题了，售后服务质量堪忧。,2026-05-18,True
5143,11335,358,4247,1,物流太慢了，精确度也不够好。,2026-06-16,True
5144,2243,1513,43611,2,太失望了，物流速度完全是劣质产品。,2025-04-17,True
5145,11881,857,24353,4,第二次购买了，品质一如既往地好。,2026-02-03,True
5146,4860,2863,28030,4,性价比很高，功能完全满足需求。,2025-12-26,False
5147,11390,4544,48740,5,非常好用，外观设计很出色，推荐购买！,2024-12-27,True
5148,3549,670,4502,5,非常好用，颜色很出色，推荐购买！,2026-06-26,True
5149,4638,166,53711,3,还行吧，实际效果中规中矩，对得起价格。,2024-04-20,True
5150,8802,3370,37258,3,一般般，整体表现没有想象中好，但也不差。,2025-08-19,True
5151,1170,568,27294,3,凑合能用，日常使用有待改进。,2025-12-25,True
5152,9728,319,51865,5,朋友推荐的，果然不错，舒适度很满意。,2024-08-19,True
5153,2046,4182,37603,5,品牌就是品牌，手感确实不一样。,2025-08-08,True
5154,10169,4466,12905,4,质量很好，效果超出预期，物流也快。,2026-04-25,True
5155,1723,670,37385,1,包装破损了，色差问题也受影响。,2025-08-26,True
5156,2106,4998,17413,3,性价比一般，整体表现勉强可以接受。,2026-03-13,True
5157,987,1057,9032,3,凑合能用，日常使用有待改进。,2026-06-04,True
5158,3097,4948,4909,5,质量很好，性能超出预期，物流也快。,2026-06-10,True
5159,3710,1122,11616,4,质量很好，舒适度超出预期，物流也快。,2026-05-08,True
5160,4713,147,21013,4,性价比很高，舒适度完全满足需求。,2026-02-18,True
5161,632,1223,34821,4,非常好用，效果很出色，推荐购买！,2025-09-30,True
5162,8998,2012,23953,4,包装精美，性能很棒，会回购的。,2026-01-21,True
5163,9234,4441,28108,4,性价比很高，做工完全满足需求。,2025-12-24,True
5164,2081,3210,12495,1,用了几次就出问题了，色差问题质量堪忧。,2026-05-01,True
5165,8970,3597,22991,4,包装精美，做工很棒，会回购的。,2026-01-30,True
5166,2191,997,47019,5,性价比很高，效果完全满足需求。,2025-02-06,True
5167,10310,1315,25242,5,包装精美，品质很棒，会回购的。,2026-01-06,True
5168,8197,3865,22601,5,品牌就是品牌，品质确实不一样。,2026-02-16,False
5169,2837,4345,4249,4,朋友推荐的，果然不错，颜色很满意。,2026-06-13,True
5170,6909,4506,900,5,用了一段时间了，做工表现稳定。,2026-07-23,False
5171,52,3434,2148,5,朋友推荐的，果然不错，舒适度很满意。,2026-06-21,True
5172,6226,1756,13519,4,朋友推荐的，果然不错，材质很满意。,2026-04-16,False
5173,5523,3010,50038,1,不太满意，精确度和描述有差距。,2024-11-12,True
5174,10273,2874,54919,4,比实体店便宜，做工品质也没话说。,2024-02-05,True
5175,8715,2036,45765,4,朋友推荐的，果然不错，外观设计很满意。,2025-03-25,True
5176,5572,3045,31833,3,没什么特别的，日常使用正常水平。,2025-11-07,True
5177,607,4772,30200,5,性价比很高，效果完全满足需求。,2025-12-05,True
5178,2400,2986,15350,4,质量很好，品质超出预期，物流也快。,2026-04-14,True
5179,505,670,6339,5,第二次购买了，效果一如既往地好。,2026-06-23,True
5180,10149,73,6787,3,凑合能用，实际效果有待改进。,2026-05-24,True
5181,2090,4401,24214,5,很满意的一次购物，颜色令人惊喜。,2026-01-19,True
5182,4004,4345,50580,5,品牌就是品牌，外观设计确实不一样。,2024-10-17,True
5183,9674,1694,50133,3,还行吧，实际效果中规中矩，对得起价格。,2024-11-08,True
5184,3794,982,37703,5,朋友推荐的，果然不错，手感很满意。,2026-07-06,True
5185,7218,4328,8109,2,跟图片不一样，包装严重不符描述。,2026-06-07,True
5186,6705,292,7297,5,性价比很高，手感完全满足需求。,2026-05-31,True
5187,6928,4088,14879,4,性价比很高，颜色完全满足需求。,2026-04-13,True
5188,4491,3037,2240,4,第二次购买了，材质一如既往地好。,2026-07-04,True
5189,8033,1764,51576,5,包装精美，手感很棒，会回购的。,2024-09-01,False
5190,4841,2423,11062,4,性价比很高，舒适度完全满足需求。,2026-05-23,True
5191,3034,1689,15396,5,包装精美，颜色很棒，会回购的。,2026-04-05,True
5192,3258,2804,3288,2,不建议购买，色差问题存在明显缺陷。,2026-07-05,True
5193,11009,3814,42163,1,物流太慢了，用料也不够好。,2025-06-12,True
5194,5062,4279,41115,3,凑合能用，综合感受有待改进。,2026-05-03,True
5195,6440,3227,50557,5,比实体店便宜，功能品质也没话说。,2024-10-15,True
5196,3774,627,20144,1,用了几次就出问题了，耐用性质量堪忧。,2026-02-18,True
5197,8090,53,53889,4,性价比很高，品质完全满足需求。,2024-04-11,True
5198,10083,1428,20387,5,比实体店便宜，性能品质也没话说。,2026-02-15,True
5199,10254,4884,18522,4,比实体店便宜，手感品质也没话说。,2026-03-08,True
5200,5472,2884,417,2,太失望了，用料完全是劣质产品。,2026-07-15,True
5201,9169,4847,369,3,没什么特别的，日常使用正常水平。,2026-07-24,True
5202,2232,2114,45604,4,包装精美，效果很棒，会回购的。,2025-03-15,False
5203,5301,878,21876,5,非常好用，手感很出色，推荐购买！,2026-02-12,True
5204,3825,1679,15122,5,很满意的一次购物，功能令人惊喜。,2026-04-10,True
5205,7999,3417,50014,3,没什么特别的，日常使用正常水平。,2024-11-01,False
5206,4770,4357,10025,5,品牌就是品牌，外观设计确实不一样。,2026-05-07,False
5207,2853,1610,14472,2,包装破损了，耐用性也受影响。,2026-04-20,True
5208,8204,3494,41101,5,非常好用，品质很出色，推荐购买！,2025-06-19,True
5209,4337,4259,36907,2,用了几次就出问题了，色差问题质量堪忧。,2025-09-11,False
5210,4090,272,3491,4,第二次购买了，效果一如既往地好。,2026-07-06,True
5211,11032,3944,5092,3,没什么特别的，综合感受正常水平。,2026-06-13,True
5212,165,2368,47782,1,性价比不高，色差问题不值这个价。,2025-01-17,True
5213,7601,4745,171,3,一般般，日常使用没有想象中好，但也不差。,2026-07-22,True
5214,5109,4398,52824,4,非常好用，外观设计很出色，推荐购买！,2024-06-16,True
5215,10162,3154,33016,2,性价比不高，物流速度不值这个价。,2025-10-20,True
5216,6480,49,19328,4,用了一段时间了，手感表现稳定。,2026-03-17,False
5217,2638,4393,28272,5,很满意的一次购物，颜色令人惊喜。,2025-12-04,True
5218,8358,1596,28111,5,用了一段时间了，舒适度表现稳定。,2025-12-10,True
5219,7187,2340,25746,4,非常好用，手感很出色，推荐购买！,2026-01-19,True
5220,2999,555,16332,4,包装精美，舒适度很棒，会回购的。,2026-03-30,True
5221,3700,3287,43868,5,品牌就是品牌，做工确实不一样。,2025-04-24,True
5222,244,3711,10970,3,还行吧，日常使用中规中矩，对得起价格。,2026-05-20,True
5223,7204,193,50137,4,朋友推荐的，果然不错，颜色很满意。,2024-10-31,True
5224,1673,3432,49150,1,质量一般，做工细节有点让人失望。,2024-11-28,True
5225,3064,80,26879,5,品牌就是品牌，做工确实不一样。,2026-01-04,True
5226,6127,1344,18723,5,非常好用，性能很出色，推荐购买！,2026-03-27,True
5227,11670,2837,8143,2,不建议购买，物流速度存在明显缺陷。,2026-06-03,True
5228,9038,4582,44318,2,性价比不高，包装不值这个价。,2025-04-30,True
5229,3778,2085,45597,2,质量一般，做工细节有点让人失望。,2025-03-09,True
5230,10748,3438,27190,1,不太满意，使用说明和描述有差距。,2026-01-06,False
5231,1429,2613,43345,5,比实体店便宜，材质品质也没话说。,2025-05-09,True
5232,1568,3838,6956,5,品牌就是品牌，手感确实不一样。,2026-06-02,False
5233,11378,4742,33312,4,品牌就是品牌，做工确实不一样。,2025-10-06,False
5234,2566,3543,18886,5,朋友推荐的，果然不错，性能很满意。,2026-03-28,False
5235,7010,2337,2981,5,朋友推荐的，果然不错，颜色很满意。,2026-06-16,True
5236,3869,1719,49997,5,品牌就是品牌，做工确实不一样。,2024-11-05,True
5237,458,134,45499,3,一般般，实际效果没有想象中好，但也不差。,2025-03-05,True
5238,3842,1002,39467,4,质量很好，材质超出预期，物流也快。,2025-07-04,True
5239,7745,297,31412,3,没什么特别的，日常使用正常水平。,2025-11-16,True
5240,4152,1428,29323,2,质量一般，质感有点让人失望。,2025-12-04,True
5241,1882,2736,36692,4,比实体店便宜，外观设计品质也没话说。,2025-09-02,True
5242,9712,4481,45767,3,没什么特别的，综合感受正常水平。,2025-03-26,True
5243,10259,1506,29265,3,还行吧，使用体验中规中矩，对得起价格。,2025-12-05,True
5244,4255,2190,20213,5,包装精美，外观设计很棒，会回购的。,2026-02-26,True
5245,4500,1244,7102,3,凑合能用，整体表现有待改进。,2026-05-29,True
5246,2866,4401,705,5,很满意的一次购物，效果令人惊喜。,2026-07-05,True
5247,2312,3345,14134,4,质量很好，外观设计超出预期，物流也快。,2026-04-19,True
5248,4990,3905,33909,5,品牌就是品牌，颜色确实不一样。,2025-10-01,True
5249,11419,2655,12685,3,凑合能用，整体表现有待改进。,2026-05-10,True
5250,10279,3485,35211,4,很满意的一次购物，性能令人惊喜。,2025-09-14,False
5251,337,4276,24372,5,质量很好，功能超出预期，物流也快。,2026-01-12,True
5252,8814,1757,49599,3,还行吧，整体表现中规中矩，对得起价格。,2026-04-13,False
5253,11126,670,42211,3,还行吧，整体表现中规中矩，对得起价格。,2025-06-01,True
5254,702,1697,17766,4,朋友推荐的，果然不错，材质很满意。,2026-03-16,True
5255,8814,1428,54668,2,用了几次就出问题了，色差问题质量堪忧。,2026-02-07,True
5256,1926,1140,11112,5,性价比很高，品质完全满足需求。,2026-05-02,True
5257,11821,4277,25029,3,还行吧，实际效果中规中矩，对得起价格。,2026-01-04,True
5258,3304,892,38786,2,跟图片不一样，用料严重不符描述。,2025-07-28,True
5259,2415,2171,8048,4,用了一段时间了，性能表现稳定。,2026-06-02,True
5260,10923,1693,51374,5,包装精美，材质很棒，会回购的。,2024-09-17,True
5261,675,4488,15462,3,凑合能用，使用体验有待改进。,2026-04-14,True
5262,10185,396,36495,5,性价比很高，品质完全满足需求。,2025-08-20,True
5263,10851,3884,52300,4,朋友推荐的，果然不错，品质很满意。,2024-07-20,False
5264,2187,3846,42492,5,品牌就是品牌，外观设计确实不一样。,2025-06-01,True
5265,6095,2564,31182,4,包装精美，颜色很棒，会回购的。,2025-11-14,True
5266,10164,632,36996,4,比实体店便宜，外观设计品质也没话说。,2025-08-18,True
5267,5042,277,33444,1,包装破损了，用料也受影响。,2025-10-24,True
5268,5054,1701,9737,5,品牌就是品牌，舒适度确实不一样。,2026-05-07,True
5269,8963,4909,35451,3,一般般，综合感受没有想象中好，但也不差。,2025-09-29,False
5270,1502,4279,1558,2,物流太慢了，耐用性也不够好。,2026-07-11,True
5271,7914,635,21837,4,用了一段时间了，做工表现稳定。,2026-02-14,True
5272,7023,3963,53110,3,一般般，使用体验没有想象中好，但也不差。,2025-02-09,True
5273,10694,2017,1431,4,性价比很高，外观设计完全满足需求。,2026-07-12,True
5274,6963,3106,35140,4,很满意的一次购物，舒适度令人惊喜。,2025-09-22,True
5275,1329,1183,7750,5,性价比很高，功能完全满足需求。,2026-05-18,True
5276,7517,3808,54417,1,物流太慢了，使用说明也不够好。,2024-02-23,False
5277,8335,641,34196,5,朋友推荐的，果然不错，材质很满意。,2025-10-20,True
5278,5912,1114,16764,3,没什么特别的，实际效果正常水平。,2026-03-29,True
5279,4157,1870,31932,5,很满意的一次购物，外观设计令人惊喜。,2025-10-31,True
5280,11757,21,16714,5,性价比很高，效果完全满足需求。,2026-04-04,True
5281,10316,3541,1309,2,有色差/尺寸偏差，色差问题不够精确。,2026-07-03,True
5282,9222,822,52194,2,不建议购买，精确度存在明显缺陷。,2024-07-26,True
5283,10011,2434,28533,5,质量很好，性能超出预期，物流也快。,2025-12-08,True
5284,5000,2015,27322,5,很满意的一次购物，舒适度令人惊喜。,2025-12-18,True
5285,9070,3894,42946,4,很满意的一次购物，效果令人惊喜。,2025-05-13,True
5286,2416,122,33414,5,第二次购买了，手感一如既往地好。,2025-10-25,True
5287,7174,2184,40587,4,品牌就是品牌，做工确实不一样。,2025-07-04,True
5288,4590,921,5327,5,用了一段时间了，做工表现稳定。,2026-06-11,True
5289,1247,610,40973,4,质量很好，手感超出预期，物流也快。,2025-06-13,True
5290,8145,4992,52429,3,还行吧，使用体验中规中矩，对得起价格。,2024-07-18,True
5291,2485,314,13388,4,很满意的一次购物，舒适度令人惊喜。,2026-04-18,True
5292,3672,630,8594,2,质量一般，使用说明有点让人失望。,2026-06-02,True
5293,8052,4681,8744,3,性价比一般，实际效果勉强可以接受。,2026-05-28,True
5294,2818,611,37320,4,用了一段时间了，外观设计表现稳定。,2025-08-30,True
5295,7498,1306,43978,3,还行吧，实际效果中规中矩，对得起价格。,2025-04-10,True
5296,5605,648,19973,5,用了一段时间了，效果表现稳定。,2026-03-10,True
5297,3943,2486,6904,3,没什么特别的，实际效果正常水平。,2026-06-19,True
5298,2332,4879,26475,5,第二次购买了，功能一如既往地好。,2026-01-15,True
5299,316,273,20637,5,非常好用，做工很出色，推荐购买！,2026-02-27,True
5300,2972,4306,19370,3,一般般，日常使用没有想象中好，但也不差。,2026-03-01,True
5301,9493,623,18896,3,还行吧，使用体验中规中矩，对得起价格。,2026-03-23,True
5302,2430,4331,50498,5,非常好用，性能很出色，推荐购买！,2024-10-11,True
5303,8422,977,2986,4,第二次购买了，材质一如既往地好。,2026-06-27,True
5304,2162,1356,12909,5,比实体店便宜，颜色品质也没话说。,2026-05-02,True
5305,3676,2085,50355,4,用了一段时间了，做工表现稳定。,2024-10-21,True
5306,9980,1416,43955,5,很满意的一次购物，功能令人惊喜。,2025-04-09,False
5307,4376,1935,39284,4,包装精美，手感很棒，会回购的。,2025-07-06,True
5308,5163,1033,46418,4,非常好用，做工很出色，推荐购买！,2025-02-08,True
5309,1724,968,37392,2,跟图片不一样，质感严重不符描述。,2025-08-26,True
5310,1571,2190,2274,5,质量很好，外观设计超出预期，物流也快。,2026-07-11,True
5311,2042,3123,44915,5,很满意的一次购物，舒适度令人惊喜。,2025-03-21,True
5312,11720,390,50906,4,质量很好，手感超出预期，物流也快。,2024-10-01,True
5313,10399,324,30306,3,凑合能用，使用体验有待改进。,2025-11-12,True
5314,9697,1440,40306,5,朋友推荐的，果然不错，舒适度很满意。,2025-07-03,True
5315,9939,167,23591,2,物流太慢了，色差问题也不够好。,2026-01-31,True
5316,9900,4401,17634,4,比实体店便宜，手感品质也没话说。,2026-03-14,True
5317,7995,1527,44583,2,质量一般，包装有点让人失望。,2025-04-12,True
5318,9107,2939,28987,2,物流太慢了，质感也不够好。,2025-12-04,False
